# BUSCO version is: 5.5.0 
# The lineage dataset is: insecta_odb10 (Creation date: 2024-01-08, number of genomes: 75, number of BUSCOs: 1367)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
98621at50557	Complete	scaffold_16:113321517-113263675	113321517	113263675	-	151.2	130	https://v10-1.orthodb.org/?query=98621at50557	Serine proteases, trypsin domain
98712at50557	Fragmented	scaffold_2:35079661-35069453	35079661	35069453	-	90.1	89	https://v10-1.orthodb.org/?query=98712at50557	Protein of unknown function DUF4807
98731at50557	Complete	scaffold_14:142521011-142503928	142521011	142503928	-	265.0	190	https://v10-1.orthodb.org/?query=98731at50557	UNC-50
98739at50557	Complete	scaffold_6:148167279-148183826	148167279	148183826	+	220.9	145	https://v10-1.orthodb.org/?query=98739at50557	Target SNARE coiled-coil homology domain
98887at50557	Complete	scaffold_3:69227617-69229305	69227617	69229305	+	201.0	162	https://v10-1.orthodb.org/?query=98887at50557	IRS-type PTB domain
98900at50557	Complete	scaffold_2:15276287-15295364	15276287	15295364	+	314.0	218	https://v10-1.orthodb.org/?query=98900at50557	Alpha carbonic anhydrase domain
98955at50557	Complete	scaffold_5:129339787-129394139	129339787	129394139	+	316.3	242	https://v10-1.orthodb.org/?query=98955at50557	DNA-directed RNA polymerase, insert domain
98981at50557	Complete	scaffold_12:101686048-101667655	101686048	101667655	-	302.4	273	https://v10-1.orthodb.org/?query=98981at50557	Sin1, middle CRIM domain
98987at50557	Complete	scaffold_5:18104110-18082424	18104110	18082424	-	235.0	181	https://v10-1.orthodb.org/?query=98987at50557	Ubiquitin domain
99019at50557	Complete	scaffold_2:7183523-7184224	7183523	7184224	+	263.2	171	https://v10-1.orthodb.org/?query=99019at50557	NAD(P)H-hydrate epimerase
99059at50557	Complete	scaffold_2:28148315-28159609	28148315	28159609	+	327.0	191	https://v10-1.orthodb.org/?query=99059at50557	translocon-associated protein subunit alpha
99132at50557	Complete	scaffold_15:66288580-66278622	66288580	66278622	-	321.3	261	https://v10-1.orthodb.org/?query=99132at50557	N2227-like
99263at50557	Complete	scaffold_14:109329082-109356141	109329082	109356141	+	216.5	180	https://v10-1.orthodb.org/?query=99263at50557	THUMP domain
99280at50557	Complete	scaffold_9:11763363-11807391	11763363	11807391	+	365.1	235	https://v10-1.orthodb.org/?query=99280at50557	Sas10/Utp3/C1D
99293at50557	Complete	scaffold_17:56569086-56470068	56569086	56470068	-	486.6	324	https://v10-1.orthodb.org/?query=99293at50557	CRAL-TRIO lipid binding domain
99327at50557	Complete	scaffold_5:74749712-74902441	74749712	74902441	+	192.1	118	https://v10-1.orthodb.org/?query=99327at50557	Mediator complex, subunit Med20
99401at50557	Complete	scaffold_16:34183522-34326372	34183522	34326372	+	185.0	98	https://v10-1.orthodb.org/?query=99401at50557	CS domain
99751at50557	Complete	scaffold_11:12818619-12880858	12818619	12880858	+	351.9	222	https://v10-1.orthodb.org/?query=99751at50557	Eukaryotic translation initiation factor 3 subunit E-1
99756at50557	Complete	scaffold_5:59919396-59932242	59919396	59932242	+	303.4	208	https://v10-1.orthodb.org/?query=99756at50557	Replication termination factor 2
99762at50557	Complete	scaffold_7:149429500-149407968	149429500	149407968	-	338.6	247	https://v10-1.orthodb.org/?query=99762at50557	Target SNARE coiled-coil homology domain
99770at50557	Complete	scaffold_14:145522397-145546820	145522397	145546820	+	383.0	272	https://v10-1.orthodb.org/?query=99770at50557	Activator of Hsp90 ATPase homologue 1-like
99773at50557	Complete	scaffold_14:8097405-8087055	8097405	8087055	-	520.7	309	https://v10-1.orthodb.org/?query=99773at50557	GPN-loop GTPase
99930at50557	Complete	scaffold_5:127959538-128035261	127959538	128035261	+	232.3	192	https://v10-1.orthodb.org/?query=99930at50557	Pinin/SDK/MemA protein
99964at50557	Complete	scaffold_11:132350176-132316359	132350176	132316359	-	486.0	331	https://v10-1.orthodb.org/?query=99964at50557	Arf GTPase activating protein
100045at50557	Complete	scaffold_6:150762964-150775344	150762964	150775344	+	233.6	197	https://v10-1.orthodb.org/?query=100045at50557	DnaJ domain
100138at50557	Complete	scaffold_8:13341391-13364814	13341391	13364814	+	254.7	173	https://v10-1.orthodb.org/?query=100138at50557	Ubiquinol-cytochrome c chaperone, CBP3
100236at50557	Complete	scaffold_3:165037208-165023817	165037208	165023817	-	361.9	271	https://v10-1.orthodb.org/?query=100236at50557	Endonuclease/exonuclease/phosphatase
100341at50557	Complete	scaffold_11:165306463-165299271	165306463	165299271	-	366.6	254	https://v10-1.orthodb.org/?query=100341at50557	Brix domain
100475at50557	Complete	scaffold_10:55416692-55436793	55416692	55436793	+	280.3	187	https://v10-1.orthodb.org/?query=100475at50557	Transcription factor TFIID, subunit 8, C-terminal
100579at50557	Complete	scaffold_12:33863649-33876080	33863649	33876080	+	377.6	215	https://v10-1.orthodb.org/?query=100579at50557	Cyclin, C-terminal domain 2
100764at50557	Complete	scaffold_8:112698958-112771048	112698958	112771048	+	423.0	238	https://v10-1.orthodb.org/?query=100764at50557	Surfeit locus 4
100854at50557	Complete	scaffold_9:119223479-119241235	119223479	119241235	+	324.2	291	https://v10-1.orthodb.org/?query=100854at50557	Intra-flagellar transport protein 57
100901at50557	Complete	scaffold_7:163325764-163287357	163325764	163287357	-	181.8	155	https://v10-1.orthodb.org/?query=100901at50557	FDF domain
100957at50557	Complete	scaffold_7:7207910-7172808	7207910	7172808	-	208.3	196	https://v10-1.orthodb.org/?query=100957at50557	Immunoglobulin-like domain
101190at50557	Complete	scaffold_13:13867435-13868100	13867435	13868100	+	340.6	188	https://v10-1.orthodb.org/?query=101190at50557	Proteasome, subunit alpha/beta
101283at50557	Complete	scaffold_12:123294652-123308908	123294652	123308908	+	317.5	245	https://v10-1.orthodb.org/?query=101283at50557	transcription termination factor 3, mitochondrial
101417at50557	Complete	scaffold_2:60654883-60650353	60654883	60650353	-	194.3	150	https://v10-1.orthodb.org/?query=101417at50557	Domain of unknown function DUF4149
101448at50557	Complete	scaffold_17:98599394-98610380	98599394	98610380	+	281.6	229	https://v10-1.orthodb.org/?query=101448at50557	THIF-type NAD/FAD binding fold
101501at50557	Complete	scaffold_4:52489923-52466773	52489923	52466773	-	510.8	465	https://v10-1.orthodb.org/?query=101501at50557	RNA-binding domain superfamily
101659at50557	Complete	scaffold_1:212358095-212376520	212358095	212376520	+	350.3	325	https://v10-1.orthodb.org/?query=101659at50557	WD40/YVTN repeat-like-containing domain superfamily
101665at50557	Complete	scaffold_14:159751457-159739779	159751457	159739779	-	246.4	206	https://v10-1.orthodb.org/?query=101665at50557	CAP Gly-rich domain
101706at50557	Complete	scaffold_6:58647737-58633021	58647737	58633021	-	409.3	229	https://v10-1.orthodb.org/?query=101706at50557	ELO family
101800at50557	Complete	scaffold_2:115857856-115821095	115857856	115821095	-	476.7	287	https://v10-1.orthodb.org/?query=101800at50557	Membrane  insertase YidC/ALB3/OXA1/COX18
101869at50557	Complete	scaffold_7:68615352-68616536	68615352	68616536	+	147.6	124	https://v10-1.orthodb.org/?query=101869at50557	Spot 14 family
102020at50557	Complete	scaffold_16:22857701-22845114	22857701	22845114	-	201.5	204	https://v10-1.orthodb.org/?query=102020at50557	Zinc finger, RING-type
102079at50557	Complete	scaffold_1:64367125-64355537	64367125	64355537	-	310.1	177	https://v10-1.orthodb.org/?query=102079at50557	GOLD domain
102324at50557	Complete	scaffold_1:28051042-28056617	28051042	28056617	+	239.6	207	https://v10-1.orthodb.org/?query=102324at50557	Hexosyltransferase
102388at50557	Complete	scaffold_13:160791369-160800601	160791369	160800601	+	299.6	177	https://v10-1.orthodb.org/?query=102388at50557	YEATS
102414at50557	Complete	scaffold_13:114315084-114307524	114315084	114307524	-	314.5	217	https://v10-1.orthodb.org/?query=102414at50557	Tetratricopeptide repeat-containing domain
102433at50557	Complete	scaffold_7:153524883-153525806	153524883	153525806	+	191.8	224	https://v10-1.orthodb.org/?query=102433at50557	Zinc finger, RING-type
102440at50557	Complete	scaffold_2:32045954-32027949	32045954	32027949	-	350.5	192	https://v10-1.orthodb.org/?query=102440at50557	Thioredoxin-like fold
102517at50557	Complete	scaffold_12:50882920-50931988	50882920	50931988	+	379.2	206	https://v10-1.orthodb.org/?query=102517at50557	Luc7-related
102531at50557	Complete	scaffold_14:292923-320184	292923	320184	+	187.0	88	https://v10-1.orthodb.org/?query=102531at50557	Cystine-knot cytokine
102539at50557	Complete	scaffold_16:14733915-14776043	14733915	14776043	+	361.2	173	https://v10-1.orthodb.org/?query=102539at50557	Cleavage/polyadenylation specificity factor subunit 5
102553at50557	Complete	scaffold_9:163571604-163563255	163571604	163563255	-	288.8	200	https://v10-1.orthodb.org/?query=102553at50557	Leucine-rich repeat
102560at50557	Complete	scaffold_9:178393391-178397108	178393391	178397108	+	297.8	196	https://v10-1.orthodb.org/?query=102560at50557	Mediator of RNA polymerase II transcription subunit 8
102616at50557	Complete	scaffold_2:164318552-164429776	164318552	164429776	+	272.9	180	https://v10-1.orthodb.org/?query=102616at50557	PDZ domain
102704at50557	Complete	scaffold_5:52574950-52578876	52574950	52578876	+	338.7	217	https://v10-1.orthodb.org/?query=102704at50557	Tetrapyrrole methylase
102771at50557	Complete	scaffold_13:124886142-124919088	124886142	124919088	+	369.2	296	https://v10-1.orthodb.org/?query=102771at50557	F-box domain
102774at50557	Complete	scaffold_4:47706710-47689830	47706710	47689830	-	93.0	52	https://v10-1.orthodb.org/?query=102774at50557	Pleckstrin homology domain
102920at50557	Complete	scaffold_11:156886492-156865404	156886492	156865404	-	493.0	295	https://v10-1.orthodb.org/?query=102920at50557	Cdc37, Hsp90 binding
102968at50557	Complete	scaffold_14:1084395-1109584	1084395	1109584	+	429.4	270	https://v10-1.orthodb.org/?query=102968at50557	Sterile alpha motif domain
103007at50557	Complete	scaffold_10:82676553-82698952	82676553	82698952	+	327.5	192	https://v10-1.orthodb.org/?query=103007at50557	ER membrane protein complex subunit 3
103040at50557	Complete	scaffold_16:109261268-109296538	109261268	109296538	+	240.4	194	https://v10-1.orthodb.org/?query=103040at50557	ribonuclease H2 subunit B
103070at50557	Complete	scaffold_3:30467410-30458263	30467410	30458263	-	263.8	162	https://v10-1.orthodb.org/?query=103070at50557	Eukaryotic translation initiation factor 3 subunit K
103576at50557	Complete	scaffold_12:53312409-53272336	53312409	53272336	-	316.6	195	https://v10-1.orthodb.org/?query=103576at50557	Islet cell autoantigen 1/Ica1-like
104016at50557	Complete	scaffold_3:99184376-99140199	99184376	99140199	-	198.2	230	https://v10-1.orthodb.org/?query=104016at50557	WD40/YVTN repeat-like-containing domain superfamily
104262at50557	Complete	scaffold_2:169452052-169373876	169452052	169373876	-	353.3	171	https://v10-1.orthodb.org/?query=104262at50557	Small GTPase
104265at50557	Complete	scaffold_11:39576668-39636730	39576668	39636730	+	281.0	175	https://v10-1.orthodb.org/?query=104265at50557	Methyl-CpG binding protein 2/3, C-terminal domain
104302at50557	Complete	scaffold_14:154702671-154696111	154702671	154696111	-	354.4	257	https://v10-1.orthodb.org/?query=104302at50557	Ribosomal protein S8e/ribosomal biogenesis NSA2
104377at50557	Complete	scaffold_35:295043-305132	295043	305132	+	445.8	312	https://v10-1.orthodb.org/?query=104377at50557	DNA/RNA-binding protein KIN17
104460at50557	Complete	scaffold_14:56944632-56941955	56944632	56941955	-	221.0	137	https://v10-1.orthodb.org/?query=104460at50557	Ribosome biogenesis protein
104469at50557	Complete	scaffold_9:170898829-170791359	170898829	170791359	-	335.7	152	https://v10-1.orthodb.org/?query=104469at50557	POU domain protein
104526at50557	Complete	scaffold_3:114312286-114352398	114312286	114352398	+	313.7	241	https://v10-1.orthodb.org/?query=104526at50557	Protein phosphatase methylesterase 1
104592at50557	Complete	scaffold_13:110534004-110541147	110534004	110541147	+	348.0	202	https://v10-1.orthodb.org/?query=104592at50557	mRNA splicing factor SYF2
104832at50557	Complete	scaffold_14:1252994-1265556	1252994	1265556	+	269.2	205	https://v10-1.orthodb.org/?query=104832at50557	Negative elongation factor E
104914at50557	Complete	scaffold_9:75715011-75689375	75715011	75689375	-	225.1	162	https://v10-1.orthodb.org/?query=104914at50557	Ribosomal protein S7 domain
105092at50557	Complete	scaffold_4:90136313-90142877	90136313	90142877	+	320.7	178	https://v10-1.orthodb.org/?query=105092at50557	Pre-mRNA-splicing factor SPF27
105221at50557	Complete	scaffold_2:147467857-147473532	147467857	147473532	+	287.5	147	https://v10-1.orthodb.org/?query=105221at50557	Small GTPase
105249at50557	Complete	scaffold_11:134129957-134130706	134129957	134130706	+	380.9	227	https://v10-1.orthodb.org/?query=105249at50557	Winged helix-like DNA-binding domain superfamily
105548at50557	Complete	scaffold_4:56757025-56768409	56757025	56768409	+	361.2	194	https://v10-1.orthodb.org/?query=105548at50557	Proteasome subunit alpha type
105563at50557	Complete	scaffold_9:97588817-97585204	97588817	97585204	-	252.5	185	https://v10-1.orthodb.org/?query=105563at50557	Mediator of RNA polymerase II transcription subunit 4
105732at50557	Complete	scaffold_15:85393118-85424947	85393118	85424947	+	325.0	168	https://v10-1.orthodb.org/?query=105732at50557	Ribosome maturation protein SBDS, N-terminal
105894at50557	Complete	scaffold_1:4561593-4552328	4561593	4552328	-	408.2	239	https://v10-1.orthodb.org/?query=105894at50557	Eukaryotic translation initiation factor 3 subunit F
105919at50557	Complete	scaffold_17:56884134-56893818	56884134	56893818	+	309.6	182	https://v10-1.orthodb.org/?query=105919at50557	EF-Hand 1, calcium-binding site
105922at50557	Complete	scaffold_12:83996084-83993622	83996084	83993622	-	341.8	192	https://v10-1.orthodb.org/?query=105922at50557	tRNA (1-methyladenosine) methyltransferase catalytic subunit Gcd14
106023at50557	Complete	scaffold_16:8479541-8451064	8479541	8451064	-	202.7	124	https://v10-1.orthodb.org/?query=106023at50557	Small GTPase
106025at50557	Complete	scaffold_4:73860453-73866833	73860453	73866833	+	370.2	189	https://v10-1.orthodb.org/?query=106025at50557	GOLD domain
106197at50557	Complete	scaffold_6:16400699-16393678	16400699	16393678	-	384.7	187	https://v10-1.orthodb.org/?query=106197at50557	MOB kinase activator family
106648at50557	Complete	scaffold_9:176615688-176571314	176615688	176571314	-	321.8	263	https://v10-1.orthodb.org/?query=106648at50557	Programmed cell death protein 2, C-terminal
106854at50557	Complete	scaffold_2:167377073-167372603	167377073	167372603	-	284.9	176	https://v10-1.orthodb.org/?query=106854at50557	GOLD domain
106896at50557	Complete	scaffold_12:140038409-139996637	140038409	139996637	-	130.5	67	https://v10-1.orthodb.org/?query=106896at50557	Zinc finger C2H2-type
106926at50557	Complete	scaffold_17:102264625-102255642	102264625	102255642	-	318.5	183	https://v10-1.orthodb.org/?query=106926at50557	Mediator complex, subunit Med6
106946at50557	Complete	scaffold_17:68036458-68050676	68036458	68050676	+	396.5	230	https://v10-1.orthodb.org/?query=106946at50557	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal
106957at50557	Complete	scaffold_3:158182660-158176326	158182660	158176326	-	425.2	245	https://v10-1.orthodb.org/?query=106957at50557	Autophagy-related protein 3
107013at50557	Complete	scaffold_3:37393761-37382136	37393761	37382136	-	232.0	149	https://v10-1.orthodb.org/?query=107013at50557	SPRY domain
107099at50557	Complete	scaffold_8:107633703-107581751	107633703	107581751	-	383.6	222	https://v10-1.orthodb.org/?query=107099at50557	Ribosomal protein L7A/L8
107205at50557	Complete	scaffold_5:600109-625596	600109	625596	+	357.5	198	https://v10-1.orthodb.org/?query=107205at50557	RNA polymerase, Rpb5, N-terminal
107216at50557	Complete	scaffold_2:204879751-204912968	204879751	204912968	+	278.6	144	https://v10-1.orthodb.org/?query=107216at50557	Small GTPase
107326at50557	Complete	scaffold_9:95191866-95198843	95191866	95198843	+	306.9	188	https://v10-1.orthodb.org/?query=107326at50557	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
107380at50557	Complete	scaffold_15:50815101-50825478	50815101	50825478	+	209.3	155	https://v10-1.orthodb.org/?query=107380at50557	RPII140-upstream gene protein
107413at50557	Complete	scaffold_2:163192471-163147098	163192471	163147098	-	122.9	87	https://v10-1.orthodb.org/?query=107413at50557	Serine proteases, trypsin domain
107457at50557	Complete	scaffold_2:59987538-59992464	59987538	59992464	+	144.0	270	https://v10-1.orthodb.org/?query=107457at50557	Phospholipase A2, conodipine-M alpha chain-like
107526at50557	Complete	scaffold_16:34065200-34061600	34065200	34061600	-	327.8	179	https://v10-1.orthodb.org/?query=107526at50557	uracil phosphoribosyltransferase homolog
107564at50557	Complete	scaffold_14:146719773-146732988	146719773	146732988	+	316.2	203	https://v10-1.orthodb.org/?query=107564at50557	Autophagy protein 5
107632at50557	Complete	scaffold_9:47964680-47979753	47964680	47979753	+	460.2	347	https://v10-1.orthodb.org/?query=107632at50557	Aminoacyl-tRNA synthetase, class Ia, anticodon-binding
